티커,테마,entry_date,hold,tp,sl,ret,hit_tp,hit_sl,grade,dist,rsi,vol,vc,regime,price_over_ma20,price_over_ma60,mom_5,mom_10,body_pct,upper_shadow,lower_shadow,atr_like
MSFT,BIG_TECH,2025-04-14,2,3,-2,-2.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,2,3,-3,-3.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,2,3,-4,-4.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,2,4,-1,-1.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,2,4,-2,-2.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,2,4,-3,-3.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,2,4,-4,-4.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,2,5,-1,-1.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,2,5,-2,-2.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,2,5,-3,-3.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,2,5,-4,-4.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,3,2,-1,-1.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,3,2,-2,-2.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,3,2,-3,-3.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,3,2,-4,-4.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,3,3,-1,-1.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,3,3,-2,-2.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,3,3,-3,-3.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,3,3,-4,-4.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,3,4,-1,-1.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,3,4,-2,-2.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,3,4,-3,-3.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,3,4,-4,-4.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,3,5,-1,-1.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,3,5,-2,-2.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,3,5,-3,-3.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,3,5,-4,-4.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,4,2,-1,-1.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,4,2,-2,-2.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,4,2,-3,-3.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,4,2,-4,-4.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,4,3,-1,-1.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,4,3,-2,-2.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,4,3,-3,-3.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,4,3,-4,-4.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,4,4,-1,-1.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,4,4,-2,-2.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,4,4,-3,-3.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,4,4,-4,-4.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,4,5,-1,-1.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,4,5,-2,-2.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,4,5,-3,-3.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,4,5,-4,-4.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,5,2,-1,-1.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,5,2,-2,-2.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,5,2,-3,-3.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,5,2,-4,-4.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,5,3,-1,-1.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,5,3,-2,-2.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,5,3,-3,-3.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,5,3,-4,-4.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,5,4,-1,-1.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,5,4,-2,-2.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,5,4,-3,-3.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,5,4,-4,-4.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,5,5,-1,-1.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,5,5,-2,-2.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,5,5,-3,-3.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-14,5,5,-4,-4.0,0,1,A,12.662771386090471,47.88913134704154,1.8885316942105126,29.62376900951897,55,1.8069475239042152,-2.96086903953821,7.950760728565506,2.547526268939839,2.010554077272441,0.4118871246385092,0.45050841678627146,2.872949618697222
MSFT,BIG_TECH,2025-04-15,1,2,-1,-1.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,1,2,-2,-2.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,1,2,-3,-3.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,1,2,-4,-4.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,1,3,-1,-1.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,1,3,-2,-2.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,1,3,-3,-3.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,1,3,-4,-4.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,1,4,-1,-1.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,1,4,-2,-2.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,1,4,-3,-3.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,1,4,-4,-4.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,1,5,-1,-1.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,1,5,-2,-2.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,1,5,-3,-3.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,1,5,-4,-4.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,2,2,-1,-1.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,2,2,-2,-2.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,2,2,-3,-3.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,2,2,-4,-4.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,2,3,-1,-1.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,2,3,-2,-2.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,2,3,-3,-3.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,2,3,-4,-4.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,2,4,-1,-1.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,2,4,-2,-2.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,2,4,-3,-3.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,2,4,-4,-4.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,2,5,-1,-1.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,2,5,-2,-2.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,2,5,-3,-3.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,2,5,-4,-4.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,3,2,-1,-1.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,3,2,-2,-2.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,3,2,-3,-3.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,3,2,-4,-4.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,3,3,-1,-1.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,3,3,-2,-2.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
MSFT,BIG_TECH,2025-04-15,3,3,-3,-3.0,0,1,B,12.477148438391371,46.60444244117401,1.8781503268590836,-16.099823200485968,55,1.651065950689617,-2.975645649915341,8.369190629354275,3.3085556184343066,-1.395013974927752,0.368735381961164,0.9282912060490912,2.692040562938007
